Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
75,0,1,27,10.6,23,75.5,1893.95,0.0,0,286.2,2377,Detractor,67.64107142857144,0.0,0.0,0.15103300878651152,4,15.1,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
75,0,0,8,40.45,29,100.6,819.4,0.0,0,323.6,5906,Detractor,91.04444444444444,0.0,0.0,0.3944417357386641,7,12.575,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
68,0,1,3,25.77,2,88.3,273.75,0.0,0,77.31,4486,Detractor,68.4375,0.0,0.0,0.2813830755232029,6,12.614285714285714,0,1,1,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,0
71,0,0,8,42.93,9,92.1,729.95,0.0,0,343.44,5662,Detractor,81.10555555555555,0.0,0.0,0.46985429919967164,6,13.157142857142857,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
74,0,0,14,11.31,24,90.45,1266.1,0.0,0,158.34,4777,Detractor,84.40666666666667,0.0,0.0,0.12496251282456003,5,15.075000000000001,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
77,0,0,12,0.0,10,43.65,526.95,0.0,0,0.0,2437,Detractor,40.534615384615385,0.0,0.0,0.0,5,7.2749999999999995,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
73,0,0,13,40.37,21,74.3,940.35,0.0,0,524.81,2995,Detractor,67.16785714285714,0.0,0.0,0.5575078344930153,4,14.86,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
68,0,0,11,3.96,27,89.7,1047.7,0.0,0,43.56,2202,Detractor,87.30833333333334,0.0,0.0,0.04153714122246591,5,14.950000000000001,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,0
74,0,1,17,28.18,16,100.45,1622.45,0.0,0,479.06,5508,Detractor,90.13611111111112,0.0,0.0,0.2950876220394838,7,12.55625,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,0
65,0,1,39,33.25,26,105.65,4284.8,0.0,0,1296.75,4687,Detractor,107.12,0.0,0.0,0.30256894862102757,9,10.565000000000001,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
73,0,5,11,17.25,27,104.05,1133.65,0.0,0,189.75,4553,Detractor,94.47083333333335,0.0,0.0,0.16723218613669413,8,11.56111111111111,0,1,1,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
74,0,1,3,3.29,9,80.4,224.05,0.0,0,9.87,3834,Detractor,56.0125,0.0,0.0,0.04385692068429237,4,16.080000000000002,0,1,1,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
80,0,0,21,34.62,14,60.05,1236.15,0.0,0,727.02,4716,Detractor,56.18863636363637,0.0,0.0,0.5876571151436769,5,10.008333333333333,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
76,0,0,16,38.75,16,96.15,1529.2,0.0,0,620.0,5913,Detractor,89.95294117647059,0.0,0.0,0.4051757940138544,6,13.735714285714286,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
73,0,0,46,6.13,30,95.25,4424.2,0.0,0,281.98,3180,Detractor,94.13191489361702,0.0,0.0,0.06372141372141372,6,13.607142857142858,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0
70,0,1,68,24.13,24,89.6,6127.6,0.0,0,1640.84,5651,Detractor,88.80579710144929,0.0,0.0,0.2677348823548608,6,12.799999999999999,0,1,1,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,0
75,0,1,7,13.63,27,89.5,676.7,0.0,0,95.41,3077,Detractor,84.5875,0.0,0.0,0.1407850081156854,5,14.916666666666666,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
74,0,1,15,45.25,22,85.6,1345.55,0.0,0,678.75,4981,Detractor,84.096875,0.0,0.0,0.5040659463072296,5,14.266666666666666,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
76,0,0,16,19.18,22,86.6,1281.0,0.0,0,306.88,2508,Detractor,75.3529411764706,0.0,0.0,0.23937597503900154,5,14.433333333333332,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
75,0,0,1,29.68,18,69.25,69.25,0.0,0,29.68,4371,Detractor,34.625,0.0,0.0,0.422491103202847,3,17.3125,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
74,0,0,1,0.0,5,25.2,25.2,0.0,0,0.0,5688,Detractor,12.6,0.0,0.0,0.0,2,8.4,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
73,0,0,13,19.03,24,95.05,1290.0,0.0,0,247.39,2230,Detractor,92.14285714285714,0.0,0.0,0.1916266460108443,7,11.88125,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
69,0,0,1,20.06,24,79.2,79.2,0.0,0,20.06,4363,Detractor,39.6,0.0,0.0,0.25012468827930173,4,15.84,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
75,0,1,34,2.88,4,94.25,3217.55,0.0,0,97.92,3369,Detractor,91.93,0.0,0.0,0.030423637973621662,7,11.78125,0,1,1,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
65,0,0,4,12.68,10,99.8,442.85,0.0,0,50.72,2268,Detractor,88.57000000000001,0.0,0.0,0.11427283992339754,8,11.088888888888889,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
77,0,0,2,19.27,18,93.85,170.85,0.0,0,38.54,4193,Detractor,56.949999999999996,0.0,0.0,0.2242653476869363,6,13.407142857142857,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
67,0,0,9,30.8,18,84.4,732.5,0.0,0,277.2,5745,Detractor,73.25,0.0,0.0,0.37791411042944784,5,14.066666666666668,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
78,0,0,5,42.33,9,75.55,349.65,0.0,0,211.65,4028,Detractor,58.275,0.0,0.0,0.6035933266790248,4,15.11,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
65,0,0,22,40.18,8,96.7,2082.95,0.0,100,883.96,4458,Detractor,90.56304347826087,0.0,1.0235414534288638,0.42417524412773827,6,13.814285714285715,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,0
74,0,0,19,39.97,9,88.2,1775.8,0.0,0,759.43,5683,Detractor,88.78999999999999,0.0,0.0,0.427414452949122,6,12.6,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
70,0,0,15,46.38,19,75.65,1146.65,0.0,0,695.7,2099,Detractor,71.665625,0.0,0.0,0.6061952685923409,4,15.13,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,0
69,0,0,1,11.34,20,74.7,74.7,0.0,0,11.34,3348,Detractor,37.35,0.0,0.0,0.14980184940554822,4,14.940000000000001,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
76,0,0,1,0.0,26,25.8,25.8,0.0,20,0.0,3884,Detractor,12.9,0.0,0.7462686567164178,0.0,1,12.9,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,0
71,0,0,10,41.37,14,95.35,898.35,0.0,0,413.7,5353,Detractor,81.66818181818182,0.0,0.0,0.4599988880858398,6,13.62142857142857,0,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
76,0,0,3,30.14,6,45.0,127.1,0.0,10,90.42,4145,Detractor,31.775,0.0,0.21739130434782608,0.7058548009367682,2,15.0,0,1,0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,0
77,0,1,12,6.97,19,80.45,950.2,0.0,0,83.64,5374,Detractor,73.0923076923077,0.0,0.0,0.08793103448275862,4,16.09,0,1,1,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
